,cluster
2020-07-18 13:05:00,1
2020-07-18 13:10:00,1
2020-07-19 04:50:00,2
2020-07-19 04:55:00,1
2020-07-19 05:00:00,1
2020-07-19 05:25:00,0
2020-07-19 05:30:00,1
2020-07-19 06:00:00,0
2020-07-19 06:05:00,0
2020-07-19 06:10:00,1
2020-07-19 07:10:00,0
2020-07-19 23:35:00,3
2020-07-20 15:00:00,3
2020-07-20 23:25:00,3
2020-07-21 00:10:00,3
2020-07-21 02:35:00,3
2020-07-21 04:00:00,3
2020-07-21 05:00:00,3
2020-07-21 05:25:00,3
2020-07-21 05:45:00,3
2020-07-21 16:35:00,3
2020-07-21 16:45:00,3
2020-07-21 16:50:00,3
2020-07-21 16:55:00,3
2020-07-21 17:00:00,3
2020-07-21 17:05:00,3
2020-07-21 17:10:00,3
2020-07-21 17:15:00,3
2020-07-21 17:20:00,3
2020-07-21 17:25:00,3
2020-07-21 17:35:00,3
2020-07-21 17:40:00,3
2020-07-21 17:45:00,3
2020-07-21 17:50:00,3
2020-07-21 17:55:00,3
2020-07-24 10:35:00,3
2020-07-26 06:40:00,1
2020-07-26 10:00:00,0
2020-07-26 12:00:00,1
2020-07-26 12:05:00,1
2020-07-27 18:00:00,1
2020-07-27 18:05:00,2
2020-07-28 09:40:00,2
2020-07-28 09:50:00,2
2020-07-30 12:10:00,1
2020-07-30 12:15:00,1
2020-07-30 12:20:00,1
2020-07-30 12:25:00,1
2020-07-30 12:30:00,1
2020-07-30 12:45:00,0
2020-07-30 12:55:00,0
2020-07-30 13:30:00,2
2020-08-01 08:20:00,2
